1500,1325,2000,1500,1400
1325,2000,1500,1400,1775
2000,1500,1400,1775,1625
1500,1400,1775,1625,1800
1400,1775,1625,1800,2000
1775,1625,1800,2000,1550
1625,1800,2000,1550,1550
1800,2000,1550,1550,1700
2000,1550,1550,1700,1950
1550,1550,1700,1950,1500
1550,1700,1950,1500,1500
1700,1950,1500,1500,1600
1950,1500,1500,1600,1400
1500,1500,1600,1400,1450
1500,1600,1400,1450,1600
1600,1400,1450,1600,1550
1400,1450,1600,1550,1500
1450,1600,1550,1500,1675
1600,1550,1500,1675,1850
1550,1500,1675,1850,1600
1500,1675,1850,1600,2400
1675,1850,1600,2400,1550
1850,1600,2400,1550,1500
1600,2400,1550,1500,1600
2400,1550,1500,1600,1700
1550,1500,1600,1700,1490
1500,1600,1700,1490,1600
1600,1700,1490,1600,1600
1700,1490,1600,1600,1700
1490,1600,1600,1700,1750
1600,1600,1700,1750,1500
1600,1700,1750,1500,1500
1700,1750,1500,1500,1700
1750,1500,1500,1700,1500
1500,1500,1700,1500,1600
1500,1700,1500,1600,1600
1700,1500,1600,1600,1525
1500,1600,1600,1525,1700
1600,1600,1525,1700,1475
1600,1525,1700,1475,1450
1525,1700,1475,1450,1650
1700,1475,1450,1650,1800
1475,1450,1650,1800,1775
1450,1650,1800,1775,1700
1650,1800,1775,1700,1575
1800,1775,1700,1575,1425
1775,1700,1575,1425,1550
1700,1575,1425,1550,1600
1575,1425,1550,1600,1995
1425,1550,1600,1995,1350
1550,1600,1995,1350,1650
1600,1995,1350,1650,1500
1995,1350,1650,1500,1500
1350,1650,1500,1500,1500
1650,1500,1500,1500,1700
1500,1500,1500,1700,1600
1500,1500,1700,1600,1850
1500,1700,1600,1850,1500
1700,1600,1850,1500,1700
1600,1850,1500,1700,1700
1850,1500,1700,1700,1850
1500,1700,1700,1850,1900
1700,1700,1850,1900,1500
1700,1850,1900,1500,1500
1850,1900,1500,1500,1600
1900,1500,1500,1600,1550
1500,1500,1600,1550,1699
1500,1600,1550,1699,1900
1600,1550,1699,1900,1800
1550,1699,1900,1800,1600
1699,1900,1800,1600,1550
1900,1800,1600,1550,1600
1800,1600,1550,1600,1699
1600,1550,1600,1699,1500
1550,1600,1699,1500,1500
1600,1699,1500,1500,1500
1699,1500,1500,1500,1500
1500,1500,1500,1500,2000
1500,1500,1500,2000,1575
1500,1500,2000,1575,1600
1500,2000,1575,1600,1850
2000,1575,1600,1850,1600
1575,1600,1850,1600,1900
1600,1850,1600,1900,1750
1850,1600,1900,1750,1600
1600,1900,1750,1600,1700
1900,1750,1600,1700,1600
1750,1600,1700,1600,1500
1600,1700,1600,1500,1550
1700,1600,1500,1550,1800
1600,1500,1550,1800,1600
1500,1550,1800,1600,1800
1550,1800,1600,1800,1600
1800,1600,1800,1600,1900
1600,1800,1600,1900,1700
1800,1600,1900,1700,1650
1600,1900,1700,1650,1600
1900,1700,1650,1600,1500
1700,1650,1600,1500,2000
1650,1600,1500,2000,1400
1600,1500,2000,1400,1500
1500,2000,1400,1500,1200
2000,1400,1500,1200,1600
1400,1500,1200,1600,1425
1500,1200,1600,1425,1700
1200,1600,1425,1700,1600
1600,1425,1700,1600,1600
1425,1700,1600,1600,1700
1700,1600,1600,1700,1700
1600,1600,1700,1700,1550
1600,1700,1700,1550,2000
1700,1700,1550,2000,1700
1700,1550,2000,1700,1394
1550,2000,1700,1394,1750
2000,1700,1394,1750,1600
1700,1394,1750,1600,1870
1394,1750,1600,1870,1950
1750,1600,1870,1950,1800
1600,1870,1950,1800,1800
1870,1950,1800,1800,1500
1950,1800,1800,1500,1500
1800,1800,1500,1500,1700
1800,1500,1500,1700,1350
1500,1500,1700,1350,1600
1500,1700,1350,1600,2000
1700,1350,1600,2000,1500
1350,1600,2000,1500,1600
1600,2000,1500,1600,2000
2000,1500,1600,2000,1525
1500,1600,2000,1525,1800
1600,2000,1525,1800,2000
2000,1525,1800,2000,1750
1525,1800,2000,1750,1999
1800,2000,1750,1999,1800
2000,1750,1999,1800,2000
1750,1999,1800,2000,1500
1999,1800,2000,1500,1925
1800,2000,1500,1925,1900
2000,1500,1925,1900,1600
1500,1925,1900,1600,1600
1925,1900,1600,1600,1850
1900,1600,1600,1850,1550
1600,1600,1850,1550,1475
1600,1850,1550,1475,1600
1850,1550,1475,1600,1600
1550,1475,1600,1600,1550
1475,1600,1600,1550,1500
1600,1600,1550,1500,1800
1600,1550,1500,1800,1700
1550,1500,1800,1700,1550
1500,1800,1700,1550,2000
1800,1700,1550,2000,1625
1700,1550,2000,1625,1800
1550,2000,1625,1800,2500
2000,1625,1800,2500,1500
1625,1800,2500,1500,1500
1800,2500,1500,1500,2500
2500,1500,1500,2500,2100
1500,1500,2500,2100,2250
1500,2500,2100,2250,2000
2500,2100,2250,2000,1650
2100,2250,2000,1650,2200
2250,2000,1650,2200,1875
2000,1650,2200,1875,2000
1650,2200,1875,2000,2250
2200,1875,2000,2250,1600
1875,2000,2250,1600,1625
2000,2250,1600,1625,1600
2250,1600,1625,1600,1700
1600,1625,1600,1700,1800
1625,1600,1700,1800,2000
1600,1700,1800,2000,1900
1700,1800,2000,1900,1450
1800,2000,1900,1450,1970
2000,1900,1450,1970,2000
1900,1450,1970,2000,1850
1450,1970,2000,1850,1700
1970,2000,1850,1700,2050
2000,1850,1700,2050,1700
1850,1700,2050,1700,1500
1700,2050,1700,1500,1700
2050,1700,1500,1700,1825
1700,1500,1700,1825,1749
1500,1700,1825,1749,1925
1700,1825,1749,1925,1200
1825,1749,1925,1200,1700
1749,1925,1200,1700,1475
1925,1200,1700,1475,1450
1200,1700,1475,1450,2250
1700,1475,1450,2250,1900
1475,1450,2250,1900,1750
1450,2250,1900,1750,2000
2250,1900,1750,2000,1900
1900,1750,2000,1900,1750
1750,2000,1900,1750,2075
2000,1900,1750,2075,2175
1900,1750,2075,2175,1700
1750,2075,2175,1700,2000
2075,2175,1700,2000,1800
2175,1700,2000,1800,2000
1700,2000,1800,2000,2500
2000,1800,2000,2500,2000
1800,2000,2500,2000,2000
2000,2500,2000,2000,2000
2500,2000,2000,2000,2500
2000,2000,2000,2500,2000
2000,2000,2500,2000,1750
2000,2500,2000,1750,2100
2500,2000,1750,2100,2700
2000,1750,2100,2700,2100
1750,2100,2700,2100,1975
2100,2700,2100,1975,1999
2700,2100,1975,1999,1980
2100,1975,1999,1980,3000
1975,1999,1980,3000,2000
1999,1980,3000,2000,2449
1980,3000,2000,2449,2600
3000,2000,2449,2600,2750
2000,2449,2600,2750,2200
2449,2600,2750,2200,2100
2600,2750,2200,2100,2250
2750,2200,2100,2250,2000
2200,2100,2250,2000,2150
2100,2250,2000,2150,2000
2250,2000,2150,2000,2275
2000,2150,2000,2275,2000
2150,2000,2275,2000,1900
2000,2275,2000,1900,2000
2275,2000,1900,2000,2075
2000,1900,2000,2075,1800
1900,2000,2075,1800,1700
2000,2075,1800,1700,2200
2075,1800,1700,2200,1800
1800,1700,2200,1800,1750
1700,2200,1800,1750,1900
2200,1800,1750,1900,1850
1800,1750,1900,1850,1500
1750,1900,1850,1500,2099
1900,1850,1500,2099,1700
1850,1500,2099,1700,2000
1500,2099,1700,2000,1799
2099,1700,2000,1799,1750
1700,2000,1799,1750,1900
2000,1799,1750,1900,1800
1799,1750,1900,1800,1800
1750,1900,1800,1800,1900
1900,1800,1800,1900,1700
1800,1800,1900,1700,1800
1800,1900,1700,1800,2000
1900,1700,1800,2000,2050
1700,1800,2000,2050,2200
1800,2000,2050,2200,2000
2000,2050,2200,2000,2000
2050,2200,2000,2000,2000
2200,2000,2000,2000,1900
2000,2000,2000,1900,2200
2000,2000,1900,2200,1999
2000,1900,2200,1999,2000
1900,2200,1999,2000,2000
2200,1999,2000,2000,2000
1999,2000,2000,2000,2600
2000,2000,2000,2600,2000
2000,2000,2600,2000,1875
2000,2600,2000,1875,1990
2600,2000,1875,1990,2025
2000,1875,1990,2025,2000
1875,1990,2025,2000,1800
1990,2025,2000,1800,2400
2025,2000,1800,2400,2000
2000,1800,2400,2000,2000
1800,2400,2000,2000,1900
2400,2000,2000,1900,2100
2000,2000,1900,2100,2300
2000,1900,2100,2300,2200
1900,2100,2300,2200,2000
2100,2300,2200,2000,2000
2300,2200,2000,2000,1900
2200,2000,2000,1900,1950
2000,2000,1900,1950,2000
2000,1900,1950,2000,1950
1900,1950,2000,1950,2200
1950,2000,1950,2200,2200
2000,1950,2200,2200,2000
1950,2200,2200,2000,2100
2200,2200,2000,2100,2000
2200,2000,2100,2000,2150
2000,2100,2000,2150,2000
2100,2000,2150,2000,2200
2000,2150,2000,2200,2000
2150,2000,2200,2000,1900
2000,2200,2000,1900,2000
2200,2000,1900,2000,2100
2000,1900,2000,2100,2000
1900,2000,2100,2000,2200
2000,2100,2000,2200,2025
2100,2000,2200,2025,1950
2000,2200,2025,1950,2200
2200,2025,1950,2200,2150
2025,1950,2200,2150,2100
1950,2200,2150,2100,1850
2200,2150,2100,1850,2200
2150,2100,1850,2200,2000
2100,1850,2200,2000,2200
1850,2200,2000,2200,2100
2200,2000,2200,2100,2100
2000,2200,2100,2100,2100
2200,2100,2100,2100,2150
2100,2100,2100,2150,2100
2100,2100,2150,2100,2300
2100,2150,2100,2300,2000
2150,2100,2300,2000,2100
2100,2300,2000,2100,2400
2300,2000,2100,2400,2250
2000,2100,2400,2250,2200
2100,2400,2250,2200,2100
2400,2250,2200,2100,2175
2250,2200,2100,2175,2200
2200,2100,2175,2200,2050
2100,2175,2200,2050,2150
2175,2200,2050,2150,2100
2200,2050,2150,2100,1900
2050,2150,2100,1900,2200
2150,2100,1900,2200,1800
2100,1900,2200,1800,2100
1900,2200,1800,2100,1999
2200,1800,2100,1999,2300
1800,2100,1999,2300,2000
2100,1999,2300,2000,2200
1999,2300,2000,2200,2200
2300,2000,2200,2200,2050
2000,2200,2200,2050,2175
2200,2200,2050,2175,2000
2200,2050,2175,2000,2200
2050,2175,2000,2200,2000
2175,2000,2200,2000,2100
2000,2200,2000,2100,2000
2200,2000,2100,2000,2200
2000,2100,2000,2200,2000
2100,2000,2200,2000,2100
2000,2200,2000,2100,2200
2200,2000,2100,2200,2100
2000,2100,2200,2100,2000
2100,2200,2100,2000,2000
2200,2100,2000,2000,2200
2100,2000,2000,2200,1900
2000,2000,2200,1900,1900
2000,2200,1900,1900,2100
2200,1900,1900,2100,2175
1900,1900,2100,2175,1950
1900,2100,2175,1950,2000
2100,2175,1950,2000,2200
2175,1950,2000,2200,2200
1950,2000,2200,2200,2200
2000,2200,2200,2200,2300
2200,2200,2200,2300,2195
2200,2200,2300,2195,2300
2200,2300,2195,2300,2300
2300,2195,2300,2300,2190
2195,2300,2300,2190,2200
2300,2300,2190,2200,2200
2300,2190,2200,2200,2300
2190,2200,2200,2300,2100
2200,2200,2300,2100,2200
2200,2300,2100,2200,2000
2300,2100,2200,2000,2100
2100,2200,2000,2100,2200
2200,2000,2100,2200,2150
2000,2100,2200,2150,2200
2100,2200,2150,2200,2200
2200,2150,2200,2200,2300
2150,2200,2200,2300,2200
2200,2200,2300,2200,2000
2200,2300,2200,2000,2100
2300,2200,2000,2100,2200
2200,2000,2100,2200,2100
2000,2100,2200,2100,2250
2100,2200,2100,2250,2100
2200,2100,2250,2100,2350
2100,2250,2100,2350,2100
2250,2100,2350,2100,2250
2100,2350,2100,2250,2050
2350,2100,2250,2050,2200
2100,2250,2050,2200,2050
2250,2050,2200,2050,2100
2050,2200,2050,2100,2000
2200,2050,2100,2000,2100
2050,2100,2000,2100,2000
2100,2000,2100,2000,2000
2000,2100,2000,2000,1900
2100,2000,2000,1900,1900
2000,2000,1900,1900,1900
2000,1900,1900,1900,2000
1900,1900,1900,2000,2000
1900,1900,2000,2000,1999
1900,2000,2000,1999,1850
2000,2000,1999,1850,2000
2000,1999,1850,2000,1900
1999,1850,2000,1900,1900
1850,2000,1900,1900,2100
2000,1900,1900,2100,2000
1900,1900,2100,2000,2000
1900,2100,2000,2000,1900
2100,2000,2000,1900,2199
2000,2000,1900,2199,2200
2000,1900,2199,2200,2000
1900,2199,2200,2000,1930
2199,2200,2000,1930,2150
2200,2000,1930,2150,2000
2000,1930,2150,2000,2000
1930,2150,2000,2000,2000
2150,2000,2000,2000,2000
2000,2000,2000,2000,2000
2000,2000,2000,2000,1975
2000,2000,2000,1975,2050
2000,2000,1975,2050,2200
2000,1975,2050,2200,2000
1975,2050,2200,2000,2050
2050,2200,2000,2050,1900
2200,2000,2050,1900,1990
2000,2050,1900,1990,2100
2050,1900,1990,2100,1945
1900,1990,2100,1945,2100
1990,2100,1945,2100,1974
2100,1945,2100,1974,1995
1945,2100,1974,1995,2100
2100,1974,1995,2100,1800
1974,1995,2100,1800,2200
1995,2100,1800,2200,2000
2100,1800,2200,2000,2100
1800,2200,2000,2100,2000
2200,2000,2100,2000,2000
2000,2100,2000,2000,1875
2100,2000,2000,1875,2000
2000,2000,1875,2000,2000
2000,1875,2000,2000,2000
1875,2000,2000,2000,1800
2000,2000,2000,1800,2000
2000,2000,1800,2000,1970
2000,1800,2000,1970,2000
1800,2000,1970,2000,1900
2000,1970,2000,1900,1800
1970,2000,1900,1800,2000
2000,1900,1800,2000,2100
1900,1800,2000,2100,2100
1800,2000,2100,2100,1810
2000,2100,2100,1810,1900
2100,2100,1810,1900,1925
2100,1810,1900,1925,1999
1810,1900,1925,1999,1900
1900,1925,1999,1900,2100
1925,1999,1900,2100,2000
1999,1900,2100,2000,2000
1900,2100,2000,2000,1949
2100,2000,2000,1949,2199
2000,2000,1949,2199,2100
2000,1949,2199,2100,2000
1949,2199,2100,2000,2000
2199,2100,2000,2000,2200
2100,2000,2000,2200,2000
2000,2000,2200,2000,2000
2000,2200,2000,2000,2100
2200,2000,2000,2100,2200
2000,2000,2100,2200,2000
2000,2100,2200,2000,2200
2100,2200,2000,2200,2200
2200,2000,2200,2200,2300
2000,2200,2200,2300,2299
2200,2200,2300,2299,2300
2200,2300,2299,2300,2500
2300,2299,2300,2500,2149
2299,2300,2500,2149,2199
2300,2500,2149,2199,2500
2500,2149,2199,2500,2200
2149,2199,2500,2200,2350
2199,2500,2200,2350,2300
2500,2200,2350,2300,2325
2200,2350,2300,2325,2500
2350,2300,2325,2500,2300
2300,2325,2500,2300,2200
2325,2500,2300,2200,2300
2500,2300,2200,2300,2200
2300,2200,2300,2200,2400
2200,2300,2200,2400,2274
2300,2200,2400,2274,2200
2200,2400,2274,2200,2500
2400,2274,2200,2500,2500
2274,2200,2500,2500,2300
2200,2500,2500,2300,2500
2500,2500,2300,2500,2400
2500,2300,2500,2400,2500
2300,2500,2400,2500,2500
2500,2400,2500,2500,2750
2400,2500,2500,2750,2700
2500,2500,2750,2700,3000
2500,2750,2700,3000,2700
2750,2700,3000,2700,2875
2700,3000,2700,2875,2800
3000,2700,2875,2800,3000
2700,2875,2800,3000,3000
2875,2800,3000,3000,2700
2800,3000,3000,2700,2725
3000,3000,2700,2725,2900
3000,2700,2725,2900,2850
2700,2725,2900,2850,2800
2725,2900,2850,2800,2800
2900,2850,2800,2800,2700
2850,2800,2800,2700,2600
2800,2800,2700,2600,3000
2800,2700,2600,3000,2800
2700,2600,3000,2800,2800
2600,3000,2800,2800,3000
3000,2800,2800,3000,3000
2800,2800,3000,3000,2800
2800,3000,3000,2800,2950
3000,3000,2800,2950,3150
3000,2800,2950,3150,3000
2800,2950,3150,3000,3000
2950,3150,3000,3000,2850
3150,3000,3000,2850,3000
3000,3000,2850,3000,2850
3000,2850,3000,2850,3000
2850,3000,2850,3000,2825
3000,2850,3000,2825,2799
2850,3000,2825,2799,3000
3000,2825,2799,3000,3000
2825,2799,3000,3000,3000
2799,3000,3000,3000,3200
3000,3000,3000,3200,2925
3000,3000,3200,2925,2800
3000,3200,2925,2800,2800
3200,2925,2800,2800,3000
2925,2800,2800,3000,3500
